,BRA,IND,ZAF,POL
2020-05-04 00:00:00,-3.9250252405357413,-5.230053245229198,-2.892867642247511,2.499705939603889
2020-05-05 00:00:00,-3.6370426190245664,-5.152196890681367,-2.592995345675456,2.4752944772855825
2020-05-06 00:00:00,-3.4768598253789977,-4.907760901393014,-2.3638035609842736,2.5535153198008183
2020-05-07 00:00:00,-3.5799762144520755,-4.702097232863079,-2.1735828284445393,2.422482421239374
2020-05-08 00:00:00,-3.46461725306768,-4.584650660078223,-1.8965024391649217,2.441475178435209
2020-05-11 00:00:00,-4.041038467902799,-4.527246640024921,-2.0442579620342696,2.508431943042651
2020-05-12 00:00:00,-4.640746089684348,-4.442107445572147,-1.9805615868232713,2.390596875791578
2020-05-13 00:00:00,-4.646002504738344,-4.441312044659365,-1.9510811966433366,2.401390716593934
2020-05-14 00:00:00,-4.584264618613784,-4.071999963277053,-2.015349528903293,2.524810734940785
2020-05-15 00:00:00,-4.59751567503013,-4.024311548995835,-1.973618511580779,2.545465910889989
2020-05-18 00:00:00,-4.338792934862583,-4.0343265308849725,-1.834242663239942,2.33555828985285
2020-05-19 00:00:00,-4.318700246412004,-3.6436923414949596,-1.7901446153689915,2.382613489619068
2020-05-20 00:00:00,-4.248215046878369,-3.561589619305147,-1.7370611675056984,2.392455964991797
2020-05-21 00:00:00,-4.1080469885791615,-3.4275065258755397,-1.8726708908153058,2.449592198979777
2020-05-22 00:00:00,-4.17266388732298,-3.401449043950077,-2.0328157544434178,2.485729973316697
2020-05-25 00:00:00,-4.066986616426533,-3.3425304155117987,-2.04138195916467,2.4578859618825915
2020-05-26 00:00:00,-4.03110707281217,-3.26504593085713,-1.8313452618891908,2.3597410369460605
2020-05-27 00:00:00,-3.9132683240196546,-3.209607711848011,-1.7485891353282919,2.396127495912129
2020-05-28 00:00:00,-3.916738810925011,-2.9607928274285573,-1.728358173525243,2.4154399770723125
2020-05-29 00:00:00,-4.031390690416482,-2.8978008830045194,-1.782268948981173,2.3870907466929703
2020-06-01 00:00:00,-3.959449504559316,-2.8383492836443853,-1.7354813414043981,2.411350988699016
2020-06-02 00:00:00,-3.861891101115546,-2.669392396965458,-1.6543863229448443,2.3249046341040773
2020-06-03 00:00:00,-3.7852159177284226,-2.764072914153482,-1.6472348427476438,2.305547244829411
2020-06-04 00:00:00,-3.630475442668912,-2.7108240638542793,-1.6413806408791038,2.2553289820450932
2020-06-05 00:00:00,-3.436928817669643,-2.6781006374077574,-1.6143618391317722,2.1606743766370053
2020-06-08 00:00:00,-3.2499332279775817,-2.6623019936054844,-1.641011597454897,2.1414187271107203
2020-06-09 00:00:00,-3.177078408944296,-2.679149488555743,-1.676066027094697,2.1731162936869013
2020-06-10 00:00:00,-3.3356942947035053,-2.6531543497298617,-1.7636918798563388,2.065838859746223
2020-06-11 00:00:00,-3.266550080934451,-2.382982015090886,-1.8097439316865596,2.0642559413674664
2020-06-12 00:00:00,-3.286572336676785,-2.3287503242250374,-1.628031330468212,2.1860226509591474
2020-06-15 00:00:00,-3.358896735635789,-2.1847646426861216,-1.76274712384437,2.3235364465352606
2020-06-16 00:00:00,-3.4118707285938656,-2.152247721136069,-1.786629626672283,2.3222223183443984
2020-06-17 00:00:00,-3.4123695636097513,-2.1438367478247273,-1.7432415115036177,2.2042783284527094
2020-06-18 00:00:00,-3.274455385185733,-2.1499796753013167,-1.757268857818757,2.1343559112699926
2020-06-19 00:00:00,-3.3666444852221438,-2.1606391039337263,-1.6676494854627328,2.096778679383047
2020-06-22 00:00:00,-2.9305742566528763,-2.1134577312104073,-1.6267686965702959,2.0607715197002765
2020-06-23 00:00:00,-2.331737195079874,-2.076383080900861,-1.604091149037775,2.0725367081998702
2020-06-24 00:00:00,-2.374446862996379,-2.0591145336200576,-1.7440676465387894,2.2353858401864013
2020-06-25 00:00:00,-2.6541691752173193,-1.9605995837358918,-1.6973820244691713,2.1002602648916837
2020-06-26 00:00:00,-2.7656753107306087,-2.0333478038020587,-1.7620161998398125,2.211230199186992
2020-06-29 00:00:00,-2.7258372805730713,-1.8800966617019157,-1.564914735992079,2.0457207656365557
2020-06-30 00:00:00,-2.6731189839096454,-1.8682895190837072,-1.5540488290401007,2.120522987934236
2020-07-01 00:00:00,-2.6681524190776402,-1.7931172136816182,-1.5914878978526652,2.0955010992012677
2020-07-02 00:00:00,-2.645800991919241,-1.8222354734640753,-1.541354676770565,1.9755623518333203
2020-07-03 00:00:00,-2.571200519079823,-1.9785870335515836,-1.5211275417815682,1.982514939128592
2020-07-06 00:00:00,-2.37515499671247,-1.938354022258644,-1.4785414148674347,1.954549758330582
2020-07-07 00:00:00,-2.4535689950211284,-1.9316892888785786,-1.455359368962306,1.875827805462143
2020-07-08 00:00:00,-2.3050824232011515,-1.8790113029462374,-1.3810029444484366,1.9075270029835523
2020-07-09 00:00:00,-2.2842309780691035,-1.8492102252607054,-1.4050086961262145,1.9354509235570692
2020-07-10 00:00:00,-2.156257179176128,-1.846034223055308,-1.402563427507097,1.9040220006005644
2020-07-13 00:00:00,-2.205395250052226,-1.7756826794352605,-1.3598033906848275,1.9069058024849972
2020-07-14 00:00:00,-2.1627255665741205,-1.807605763279963,-1.3337526752712228,2.003655974778956
2020-07-15 00:00:00,-1.9107326391574475,-1.7037882836007454,-1.2690966524223348,2.0004965475661796
2020-07-16 00:00:00,-1.8546488217924293,-1.7404230503770999,-1.3003230318156058,1.9777907929015366
2020-07-17 00:00:00,-1.7476364152084463,-1.7233460961289915,-1.137900417449555,1.867484552670588
2020-07-20 00:00:00,-1.4778068881650568,-1.7602756620646913,-1.1289984804500026,1.8495369090612874
2020-07-21 00:00:00,-1.2975369410839288,-1.7150554702963097,-1.1227644019970766,1.8764702161123616
2020-07-22 00:00:00,-1.3225934407886248,-1.752898012211044,-1.1879627257785281,1.9957555915346847
2020-07-23 00:00:00,-1.4119860135274664,-1.6333647338085366,-1.1399136092829707,2.0631099608715178
2020-07-24 00:00:00,-1.4720778094756721,-1.5777162158344973,-1.1908876665701262,2.067211070597797
2020-07-27 00:00:00,-1.3715964315181972,-1.5197066190346573,-1.0210789768516393,1.9907465787229488
2020-07-28 00:00:00,-1.317598016078631,-1.4971673203403009,-1.054775304395387,2.0010594166459974
2020-07-29 00:00:00,-1.1841933694176632,-1.4044234863850382,-0.8266490050115518,1.936000766831374
2020-07-30 00:00:00,-1.2296188865664188,-1.4374216160964515,-0.9320488740137092,2.2798880671908317
2020-07-31 00:00:00,-1.208249287462918,-1.4158928768549328,-0.9062497094319937,2.316114751227735
2020-08-03 00:00:00,-1.2482608683880239,-1.489175413180248,-0.8342604548144086,2.1639475519063693
2020-08-04 00:00:00,-1.446429298722008,-1.430797862225379,-0.6760048350303467,2.1448355362769203
2020-08-05 00:00:00,-1.2717527586751534,-1.391691004040578,-0.5748470140136062,2.1017914981498818
2020-08-06 00:00:00,-0.9352828709767221,-1.4161813326266668,-0.5503869129991041,2.188263946149396
2020-08-07 00:00:00,-1.0046295611740275,-1.3691382406853558,-0.6644731824145945,2.1245517064748047
2020-08-10 00:00:00,-0.9860218835581341,-1.3386481997127342,-0.6075670319322103,2.0405235842416305
2020-08-11 00:00:00,-1.0470514656902836,-1.3210826478663111,-0.5846953382004686,1.9846632250375498
2020-08-12 00:00:00,-1.0351157427930948,-1.3420963221728475,-0.560204417054408,1.9507687212097493
2020-08-13 00:00:00,-1.0243863098607113,-1.3324734010562365,-0.5356965747463327,1.9582093179846427
2020-08-14 00:00:00,-0.9722075448415962,-1.2173132369928858,-0.580012041703187,1.9833774645059
2020-08-17 00:00:00,-1.0777080438728508,-1.2064819291339195,-0.561943074682374,1.9898847929445662
2020-08-18 00:00:00,-1.0802043069448397,-1.1926272049078657,-0.5763925079995995,2.0669201095246845
2020-08-19 00:00:00,-1.1106128792918455,-1.131418368841992,-0.6560334558947336,2.161843814484025
2020-08-20 00:00:00,-1.1704496048075497,-1.1296779772576424,-0.7778389499169049,2.091443888088923
2020-08-21 00:00:00,-1.16202678926798,-1.0640244566340358,-0.7524861246924484,2.1291681115098546
2020-08-24 00:00:00,-1.1635177817306455,-1.0576801550682629,-0.7078634623243197,1.9692049079507132
2020-08-25 00:00:00,-1.1147790332630068,-1.1071822670996947,-0.7624987202540395,2.0317028640696457
2020-08-26 00:00:00,-1.2054372421391844,-1.0873671085298762,-0.755853446174299,1.9885664517041106
2020-08-27 00:00:00,-1.304929204859498,-1.0545197460494238,-0.728287289688271,1.9698929200520836
2020-08-28 00:00:00,-1.1872740630365388,-1.1338254554287317,-0.8001178638133442,2.0210114083592825
2020-08-31 00:00:00,-1.462545849631548,-1.410155990158927,-0.9246415204483374,2.148390783267373
2020-09-01 00:00:00,-1.4888660682793502,-1.4116347489784673,-0.8217956163507307,2.240125742927837
2020-09-02 00:00:00,-1.3244471580201125,-1.4761666558250244,-0.8613068912330499,2.2262427741588353
2020-09-03 00:00:00,-1.3345822483008598,-1.471984279064372,-1.0337217779404186,2.1703687629172563
2020-09-04 00:00:00,-1.2478499821300308,-1.5313147156317288,-1.1077774779251588,2.1494547651157716
2020-09-07 00:00:00,-1.2186596212252983,-1.5452769985306662,-1.0804235539372926,2.092798858913771
2020-09-08 00:00:00,-1.2195983579276204,-1.5004357337813314,-1.0652820716090257,2.2162859838714115
2020-09-09 00:00:00,-1.214702375288126,-1.4840434629805055,-0.9943343087839781,2.1181638724097738
2020-09-10 00:00:00,-1.3614228672976545,-1.5042708170053343,-0.9929196154568742,2.0609556484214395
2020-09-11 00:00:00,-1.3635026043647789,-1.4931087385607815,-0.932048747052137,2.0338430268382224
2020-09-14 00:00:00,-1.2733893618172167,-1.4570676537590639,-0.9470239003837817,2.0486433498427705
2020-09-15 00:00:00,-1.175653149375859,-1.3455131933129745,-0.9668942685970242,2.1164738480888357
2020-09-16 00:00:00,-1.1858537017956652,-1.332426544586071,-0.902940937151492,2.080259541291778
2020-09-17 00:00:00,-1.1401486869133366,-1.3616866138742856,-1.0477863127141986,2.041628462509391
2020-09-18 00:00:00,-1.2245895445148205,-1.3604049073690547,-1.06731509020573,2.109591030605522
2020-09-21 00:00:00,-1.466107644506903,-1.465759272666566,-1.2452137781813493,2.3256623758809245
2020-09-22 00:00:00,-1.4484242075191474,-1.4781981905507222,-1.12266358605827,2.1401878347920453
2020-09-23 00:00:00,-1.5219197070473867,-1.4848435867529424,-1.1188406342235273,2.1348688912461373
2020-09-24 00:00:00,-1.6010041292920334,-1.624658872070533,-1.057055192628245,2.10254389986314
2020-09-25 00:00:00,-1.564010510588316,-1.6362407896608766,-1.1515521044796986,2.0390788160630904
2020-09-28 00:00:00,-1.720786682535745,-1.6351432950798095,-1.104150627494338,2.0208155422008454
2020-09-29 00:00:00,-1.7842059947520188,-1.6066346731437158,-1.137153922661769,2.051373819147384
2020-09-30 00:00:00,-1.720088841408349,-1.6136689021440807,-1.1576673248256648,2.178292231133114
2020-10-01 00:00:00,-1.6263879865986772,-1.6170765434453678,-1.1517517832600799,2.226432247731092
2020-10-02 00:00:00,-1.7322825636340293,-1.7190479358588455,-1.2134519807034914,2.298689128998891
2020-10-05 00:00:00,-1.6772529648954881,-1.7002042571299423,-1.1663758020645845,2.2148166790961628
2020-10-06 00:00:00,-1.718075469041086,-1.676503231406765,-1.1668371114312026,2.238279623403478
2020-10-07 00:00:00,-1.653766665814517,-1.7127401030662006,-1.1054174194638091,2.186098977528877
2020-10-08 00:00:00,-1.5387427916411176,-1.7442262240385038,-1.1276782528548266,2.2642226378066908
2020-10-09 00:00:00,-1.5257691061477674,-1.7315026775989448,-1.085591848089587,2.318010271553087
2020-10-12 00:00:00,-1.2278217455563925,-1.615142218742034,-1.077116731375389,2.418405065600623
2020-10-13 00:00:00,-1.047406198838021,-1.5239450044119647,-1.1255119844451804,2.486591316944321
2020-10-14 00:00:00,-0.9667748786323432,-1.4617197088655012,-1.1201674435429951,2.338210098910605
2020-10-15 00:00:00,-0.9459534061888922,-1.638659822632872,-1.0627074168425001,2.474445296025332
2020-10-16 00:00:00,-0.9631631884260473,-1.5794602392322858,-1.0136500647604658,2.3740433737067685
2020-10-19 00:00:00,-0.9697771191109502,-1.5579822959399203,-1.001228029521901,2.3875604271303676
2020-10-20 00:00:00,-0.8991769319786669,-1.5064330489532007,-0.9927864594808473,2.34751027804822
2020-10-21 00:00:00,-0.8603933993730636,-1.4858141204628275,-0.9663572330086634,2.386480587321336
2020-10-22 00:00:00,-0.7266142428455646,-1.4542728639324827,-1.0198107045271614,2.384581706460871
2020-10-23 00:00:00,-0.756680368703149,-1.445615851828628,-1.0358878099690627,2.35218998976063
2020-10-26 00:00:00,-0.7517379946889533,-1.480149570179977,-1.0690152311225602,2.413478538450264
2020-10-27 00:00:00,-0.8065050578689382,-1.4541170876768146,-1.1748355564800423,2.3834140392665724
2020-10-28 00:00:00,-1.225051137391483,-1.5066914766906323,-1.487935741914956,2.730710164871816
2020-10-29 00:00:00,-1.1767591031586002,-1.519769858824185,-1.4550130633588236,2.6416537415611443
2020-10-30 00:00:00,-1.345242935638295,-1.5547489187395829,-1.467965063494796,2.692157688661854
2020-11-02 00:00:00,-1.1540443005877357,-1.4742161218662095,-1.3817963786716725,2.608629365278527
2020-11-03 00:00:00,-1.0983706955824049,-1.4709026619772003,-1.4031930915746968,2.6310881177853216
2020-11-04 00:00:00,-0.9958464807997521,-1.4413095178360027,-1.3515806861793869,2.7416988407306584
2020-11-05 00:00:00,-0.8127942079935866,-1.3493353489478956,-1.421692882376864,2.6780302129305054
2020-11-06 00:00:00,-0.8621017462944435,-1.336112315649128,-1.4081377416718017,2.6909850125653527
2020-11-09 00:00:00,-0.8386100039162839,-1.3320625239657582,-1.338154271025481,2.5955537907020525
2020-11-10 00:00:00,-0.6891675162646332,-1.3060282914297534,-1.3543393403320154,2.5504305032436534
2020-11-11 00:00:00,-0.7588016907178329,-1.2761483401169862,-1.2946607183204502,2.5383230638793512
2020-11-12 00:00:00,-0.8962601142466788,-1.2540513981486996,-1.3546292689142816,2.556147634917453
2020-11-13 00:00:00,-0.8606448104931018,-1.1604851895130028,-1.3420394356234984,2.642808055695571
2020-11-14 00:00:00,-0.8219213518358396,-1.1599127230136872,-1.3401922116546676,2.6190157965731102
2020-11-16 00:00:00,-0.6506418603774163,-1.2153665054117788,-1.354835333168809,2.573378344974031
2020-11-17 00:00:00,-0.5959269510751682,-1.097460540569469,-1.411756463164909,2.6231177694786303
2020-11-18 00:00:00,-0.6140695792843884,-1.0542517185783582,-1.3774741771797039,2.5419752074848545
2020-11-19 00:00:00,-0.6464400632610188,-1.0911414543581885,-1.3939882786998203,2.6196780252600966
2020-11-20 00:00:00,-0.6035397350707624,-1.128644256261245,-1.4057505834043384,2.564041532890199
2020-11-23 00:00:00,-0.6608333484434711,-1.0855011936664891,-1.361747397589118,2.5156256765548792
2020-11-24 00:00:00,-0.6272345323739049,-1.0486215380381145,-1.341274472510255,2.4468065783875015
2020-11-25 00:00:00,-0.5970817685786141,-1.0411764493736004,-1.360934278594233,2.4342116595926884
2020-11-26 00:00:00,-0.5643812909209057,-1.0606743378006456,-1.3613669509417492,2.443298445474069
2020-11-27 00:00:00,-0.5445658085102848,-1.0470384914743067,-1.3474972328549866,2.4322485558266425
2020-11-30 00:00:00,-0.6306517857574975,-1.0612439981338266,-1.4284633235964637,2.529672780679236
2020-12-01 00:00:00,-0.5306168782668411,-1.0419463019100432,-1.3503202126902267,2.4581446389527017
2020-12-02 00:00:00,-0.5430551278097643,-1.119940207030958,-1.333193917126479,2.4796479808319725
2020-12-03 00:00:00,-0.4990257529013346,-1.1163534531463426,-1.281015008852443,2.4862255699764555
2020-12-04 00:00:00,-0.4325031026215053,-1.0460763201791279,-1.2571155405731433,2.391945693395603
2020-12-07 00:00:00,-0.41670953725478793,-1.0344090966442867,-1.1869044333110206,2.346193066292573
2020-12-08 00:00:00,-0.16679370086564843,-0.9626292002170636,-1.0008950327747144,2.0892732593097647
2020-12-09 00:00:00,-0.21709463707484425,-0.8727486513149072,-1.0043428736297777,2.0720650322374867
2020-12-10 00:00:00,-0.09210637728981452,-0.8667523153094471,-0.9960156859377203,2.086763316400775
2020-12-11 00:00:00,-0.12198163422705473,-0.8687350441410894,-0.9481146425547897,2.2369001663696597
2020-12-14 00:00:00,-0.19139221638231368,-0.8512785593984589,-0.9097472122150412,2.070593174444156
2020-12-15 00:00:00,-0.183528699253582,-0.8274058325167595,-0.921381919105369,2.100816287090898
2020-12-16 00:00:00,0.000498004486846079,-0.7770234366099873,-0.7866551531463625,2.0173201816378685
2020-12-17 00:00:00,0.11310320264095337,-0.7612727631046536,-0.6968606378646047,2.0788690902706857
2020-12-18 00:00:00,0.34454593560524405,-0.7369087535246437,-0.79637451546656,2.089272575288983
2020-12-21 00:00:00,0.19849153306418324,-0.9580498845150837,-0.9448313438080249,2.2444529298067963
2020-12-22 00:00:00,0.2203630291653667,-0.9044460976717786,-0.9884370462768344,2.1596284540406185
2020-12-23 00:00:00,0.31357656245482884,-0.8602727697165214,-0.9179427530664572,2.042384762124278
2020-12-24 00:00:00,0.3187931937620246,-0.9224781746332349,-0.9252360111447647,2.027191106964402
2020-12-25 00:00:00,0.3187931937620246,-0.9736400854069129,-0.9397331540019888,2.025909180827861
2020-12-28 00:00:00,0.39451838590656396,-0.9189177357077516,-0.9374854040215999,1.8932958589085245
2020-12-29 00:00:00,0.3953005502167853,-0.9198233429721783,-0.9171944784642198,1.8844157913204826
2020-12-30 00:00:00,0.47137572737003114,-0.9217913456282008,-0.86755051739502,1.9322789178143385
2020-12-31 00:00:00,0.4945637816909487,-0.949834056437981,-0.8794891843603334,1.8749605200276092
2021-01-01 00:00:00,0.5188127171304321,-0.923423511893102,-0.9131087090048302,1.85626749026938
2021-01-04 00:00:00,0.5323971813091303,-0.9086832076783895,-0.8363499580304896,1.8063237272499333
2021-01-05 00:00:00,0.4746028238019446,-0.8835091963670912,-0.7844635634485951,1.8007806606662
2021-01-06 00:00:00,0.5471301843776387,-0.820789954288782,-0.681074109301955,1.866885884685563
2021-01-07 00:00:00,0.618058517976185,-0.8093430888835595,-0.6354338923266161,1.8049980015208091
2021-01-08 00:00:00,0.5764299626651511,-0.767189758555388,-0.4938718795435044,1.7767722137036266
2021-01-11 00:00:00,0.4543932937155743,-0.7597096579340994,-0.44050572216979517,1.7229179155469354
2021-01-12 00:00:00,0.4613565649341715,-0.7300339121167262,-0.41996501301989336,1.757826258226313
2021-01-13 00:00:00,0.3252746070728052,-0.7668964141693658,-0.46779591169714385,1.8609789518974464
2021-01-14 00:00:00,0.3987453101099628,-0.7618946729248586,-0.409872569804051,1.7677016766826175
2021-01-15 00:00:00,0.19682496657355167,-0.8034530303414158,-0.47820769992913914,1.8616716344313686
2021-01-18 00:00:00,0.10445681416828968,-0.8399766580132727,-0.43105660383383637,1.8075859659178688
2021-01-19 00:00:00,0.10382877938584374,-0.8132938769152984,-0.44560736594715317,1.8335413898661903
2021-01-20 00:00:00,-0.00034969056211090773,-0.7676691367075906,-0.4502186297261726,1.8403872226024052
2021-01-21 00:00:00,-0.027289182859550322,-0.8124433905878874,-0.46796301851643124,1.9318837332041723
2021-01-22 00:00:00,0.05693926906798163,-0.86834213388543,-0.4739755940823097,1.9471192473680121
2021-01-25 00:00:00,-0.08541361976134391,-0.8984168424247259,-0.3934113406086293,1.9515894752917582
2021-01-26 00:00:00,-0.09946822270638848,-0.8935871487181744,-0.4565068220313903,1.8705108793253262
2021-01-27 00:00:00,-0.14033979565169238,-0.9793427163415845,-0.668046252851443,2.0565050221689565
2021-01-28 00:00:00,-0.11083093400151904,-1.001107833910227,-0.5296899528391652,1.9371899909519668
2021-01-29 00:00:00,-0.334198156706159,-1.0584720097412565,-0.6000380617594476,2.0831787308776173
2021-02-01 00:00:00,-0.26932915667162005,-1.0944987645305866,-0.48953830028064926,2.001049587925261
2021-02-02 00:00:00,-0.2272174004780325,-1.0421129386626395,-0.5201416386136478,1.9872616044344007
2021-02-03 00:00:00,-0.1524519560582804,-1.0047223580473068,-0.5291998443299917,2.0413879681605325
2021-02-04 00:00:00,-0.14771012646555523,-0.9276132585231944,-0.5001971230510002,2.078963737215074
2021-02-05 00:00:00,-0.19432652096729,-0.888379804860699,-0.4423846576506194,1.935772426597922
2021-02-08 00:00:00,-0.20393143880815293,-0.8856871950139384,-0.41290045210099535,1.957331280996967
2021-02-09 00:00:00,-0.19951179873511712,-0.8774305410204107,-0.4180659303225264,2.002386775728428
2021-02-10 00:00:00,-0.2461227916339886,-0.8866056994293061,-0.41203898193009586,2.105356660555001
2021-02-11 00:00:00,-0.21220243197603697,-0.8371967908201791,-0.4205890257849573,2.017116608146104
2021-02-12 00:00:00,-0.21145293836854814,-0.8547492760195798,-0.4340058347010342,2.061703279720041
2021-02-15 00:00:00,-0.20975855424876208,-0.8559415748668768,-0.3604812314171606,2.04434288556931
2021-02-16 00:00:00,-0.12941665952974699,-0.8208714175555989,-0.376568721863658,2.0037267736650928
2021-02-17 00:00:00,-0.07535614568587355,-0.8530284238508843,-0.2980528877481412,2.0152849933672483
2021-02-18 00:00:00,-0.14548764487123259,-0.8945254986109212,-0.32018719123827544,1.9200535139492785
2021-02-19 00:00:00,-0.04430248333967094,-0.9395120835552557,-0.28831337049293543,1.9380500504856422
2021-02-22 00:00:00,-0.4937143529139289,-1.0225607570780504,-0.2805497939707612,2.0423704303444707
2021-02-23 00:00:00,-0.46289730561122744,-1.0181716289618863,-0.5104229159040763,2.1748961811304146
2021-02-24 00:00:00,-0.18063883659671057,-0.9682724233279292,-0.5265729168071207,2.1076849352171325
2021-02-25 00:00:00,-0.3660613880968003,-0.9548966691488749,-0.5106001065884871,2.1342923459968968
2021-02-26 00:00:00,-0.5335806045711508,-1.305261820941321,-0.5397588986811308,2.1652759251791833
2021-03-01 00:00:00,-0.5134144015695129,-1.2941189629272876,-0.49763344438084645,2.0452422976556703
2021-03-02 00:00:00,-0.4996526934735927,-1.3226153346797356,-0.4666169569215466,1.9753414168693708
2021-03-03 00:00:00,-0.511990319997704,-1.3140297300440917,-0.490703461677533,2.0394306714373998
2021-03-04 00:00:00,-0.4059346386472547,-1.4178417005261144,-0.5206896364808773,1.9712660581389967
2021-03-05 00:00:00,-0.33388564593551906,-1.413285683326156,-0.4283065028754326,1.8992855446787629
2021-03-08 00:00:00,-0.5474698312529067,-1.4008253177346923,-0.404340302033697,1.773993019935634
2021-03-09 00:00:00,-0.8458565000865955,-1.3734484793757116,-0.31007721150888923,1.6196710119891415
2021-03-10 00:00:00,-0.670778317017037,-1.4808658696230221,-0.2975349796785889,1.5877596137447285
2021-03-11 00:00:00,-0.610222911887645,-1.4708016282664464,-0.32529599621351774,1.5369664946595414
2021-03-12 00:00:00,-0.685594586581736,-1.4872785002325257,-0.40740330530446517,1.4908566676686013
2021-03-15 00:00:00,-0.6341418421708666,-1.3168589637113832,-0.4496299513052663,1.4809815428520672
2021-03-16 00:00:00,-0.8204601607498073,-1.2694726702066927,-0.4961959095823601,1.508085183123439
2021-03-17 00:00:00,-0.6905151440816025,-1.293385122488212,-0.5920145259649092,1.6452536664005684
2021-03-18 00:00:00,-0.774046423612464,-1.359159025575819,-0.6095634124827062,1.6307716813230562
2021-03-19 00:00:00,-0.6754520546758183,-1.3457585277693325,-0.6674703272674958,1.6502511026062754
2021-03-22 00:00:00,-0.7114782819740381,-1.3709615940914401,-0.6233465793463457,1.6330739035968838
2021-03-23 00:00:00,-0.8101805365384557,-1.3605494199233934,-0.7095519866440351,1.7079191918431762
2021-03-24 00:00:00,-0.8773084089608902,-1.4128108305876215,-0.6265193903378202,1.6606288696584253
2021-03-25 00:00:00,-0.9216469822448489,-1.4546082818300177,-0.6518675611093576,1.6673391561895423
2021-03-26 00:00:00,-0.891311711727291,-1.4528718142603638,-0.6648190327309058,1.5689624299245364
2021-03-29 00:00:00,-0.9706053488432473,-1.4635578088200558,-0.6170736789418256,1.514454482390161
2021-03-30 00:00:00,-0.9272166607307664,-1.464399247989132,-0.618478497006004,1.3585908631742374
2021-03-31 00:00:00,-0.9276623502849687,-1.5021590016414967,-0.7097555597465756,1.3528268079678143
2021-04-01 00:00:00,-1.059653749381442,-1.530043088606918,-0.6925204216282517,1.3552940176561594
2021-04-02 00:00:00,-1.1252110390009227,-1.5036554908950952,-0.7011144700003102,1.4302342599419104
2021-04-05 00:00:00,-0.8564369406219471,-1.5062464159221332,-0.7002872618311432,1.3866985259185596
2021-04-06 00:00:00,-0.7842260800292024,-1.5112596191670116,-0.5955092200766843,1.3234620945133577
2021-04-07 00:00:00,-0.7706521087532167,-1.448056732695296,-0.7059438002659084,1.3974732041646227
2021-04-08 00:00:00,-0.6702832318370594,-1.4851111478797634,-0.6427336370006071,1.480910577022504
2021-04-09 00:00:00,-0.5649162119272795,-1.221957561258546,-0.5908748916068159,1.5327611777328554
2021-04-12 00:00:00,-0.6202393304903787,-1.3448283403589565,-0.5755095704607314,1.4780638177024144
2021-04-13 00:00:00,-0.6236180963405733,-1.28203341875966,-0.5067863526558455,1.5076169911682042
2021-04-14 00:00:00,-0.5638812332162078,-1.2066501934421214,-0.4935134892460432,1.4060172602221859
2021-04-15 00:00:00,-0.5069888874209357,-1.1695854915721438,-0.5069103017694012,1.4234067060024893
2021-04-16 00:00:00,-0.4271730762225517,-1.2128179486587425,-0.5268295327855544,1.448450600554704
2021-04-19 00:00:00,-0.25849819639010324,-1.3049972308158668,-0.5412162730818306,1.49725940662633
2021-04-20 00:00:00,-0.07167987341992858,-1.2758659128483767,-0.7275657509275918,1.5456933191576978
2021-04-21 00:00:00,-0.05406875453630037,-1.1702151681025017,-0.6922581330280215,1.5585458167797976
2021-04-22 00:00:00,0.04987818534732149,-1.1639477607908824,-0.7240586611759618,1.529965804138943
2021-04-23 00:00:00,0.19216329532721885,-1.2393992608045987,-0.6764011614823675,1.5056310549399294
2021-04-26 00:00:00,0.17898929711168335,-1.2755521686046711,-0.6553470677178628,1.5264099032497267
2021-04-27 00:00:00,0.2433583828199634,-1.2655071907938988,-0.6526718984667799,1.5220985797841502
2021-04-28 00:00:00,0.3416768725841978,-1.2903979677948414,-0.5845205788839611,1.3955059265130971
2021-04-29 00:00:00,0.29496955906605826,-1.3074924738773241,-0.6628877315078526,1.356825853276261
2021-04-30 00:00:00,0.24434377557842454,-1.376238039761265,-0.6557733195474424,1.374483577980484
2021-05-03 00:00:00,0.15206480644013395,-1.3549710894807416,-0.6389294330516118,1.3284480016906146
2021-05-04 00:00:00,0.09243529486795872,-1.428169088932628,-0.6774976635697478,1.5084213699966194
2021-05-05 00:00:00,0.1742194955571266,-1.3881128661024167,-0.6332103757587035,1.3808320408492167
2021-05-06 00:00:00,0.28769512162016864,-1.348958436405484,-0.630199234112467,1.3175787832599242
2021-05-07 00:00:00,0.38217364214982985,-1.355624320347041,-0.438466199340411,1.2408371595856076
2021-05-10 00:00:00,0.49741422624085746,-1.4030109471918357,-0.4820307734368321,1.250429461353633
2021-05-11 00:00:00,0.5798009199367633,-1.328517682401486,-0.6335344707314188,1.237205781683293
2021-05-12 00:00:00,0.3376957626804579,-1.2566728020307065,-0.6060538719147981,1.3403313136584334
2021-05-13 00:00:00,0.3893348562645739,-1.2100043096355961,-0.7060618248909514,1.2697036637644628
2021-05-14 00:00:00,0.49547782465456797,-1.2537118425885014,-0.6829201254859105,1.3162512024386235
2021-05-17 00:00:00,0.5949779588843308,-1.2492886062723783,-0.6556265618192703,1.290531541492541
2021-05-18 00:00:00,0.6026390598544223,-1.2387926793164148,-0.6298946465711556,1.1821910892914846
2021-05-19 00:00:00,0.6186056860240504,-1.254774103813641,-0.8084609512217815,1.2966608087081481
2021-05-20 00:00:00,0.5701711297313444,-1.0419842839897437,-0.7653791563444263,1.19932162958423
